,adress name,category,place name,place url,road adress name,x,y
54,경기 고양시 덕양구 고양동 243,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 원할머니보쌈족발",원할머니보쌈족발 고양배달점,http://place.map.kakao.com/1743833144,경기 고양시 덕양구 혜음로 8,126.901823148062,37.7010771695674
55,경기 고양시 덕양구 고양동 240-6,음식점 > 한식,별난식당,http://place.map.kakao.com/24075159,경기 고양시 덕양구 읍내로 16,126.901456146746,37.7007777397208
56,경기 고양시 덕양구 고양동 231-1,음식점 > 한식 > 죽 > 본죽,본죽 고양점,http://place.map.kakao.com/11075313,경기 고양시 덕양구 혜음로 21,126.90164889020404,37.702514079322576
57,경기 고양시 덕양구 고양동 231-1,음식점 > 한식,두꺼비식당,http://place.map.kakao.com/16157468,경기 고양시 덕양구 혜음로 21,126.90160348757341,37.70254737751143
58,경기 고양시 덕양구 고양동 206-3,"음식점 > 한식 > 찌개,전골 > 땅스부대찌개",땅스부대찌개 일산고양점,http://place.map.kakao.com/2027345497,경기 고양시 덕양구 혜음로 20,126.90209396703,37.7020864866708
59,경기 고양시 덕양구 고양동 231-1,음식점 > 한식 > 죽 > 본죽,본죽 고양점,http://place.map.kakao.com/11075313,경기 고양시 덕양구 혜음로 21,126.90164889020404,37.702514079322576
60,경기 고양시 덕양구 고양동 231-1,음식점 > 한식,두꺼비식당,http://place.map.kakao.com/16157468,경기 고양시 덕양구 혜음로 21,126.90160348757341,37.70254737751143
61,경기 고양시 덕양구 고양동 206-3,"음식점 > 한식 > 찌개,전골 > 땅스부대찌개",땅스부대찌개 일산고양점,http://place.map.kakao.com/2027345497,경기 고양시 덕양구 혜음로 20,126.90209396703,37.7020864866708
62,경기 고양시 덕양구 고양동 197,"음식점 > 한식 > 육류,고기",산지태한우 소양념갈비 본사직영점,http://place.map.kakao.com/441051260,경기 고양시 덕양구 혜음로 30,126.902083577489,37.7030883620045
63,경기 고양시 덕양구 고양동 221,음식점 > 한식 > 한정식,내고향숯불갈비,http://place.map.kakao.com/968531993,경기 고양시 덕양구 혜음로 29-2,126.9017157324903,37.703419614653534
64,경기 고양시 덕양구 고양동 227,"음식점 > 한식 > 해물,생선",호남식당,http://place.map.kakao.com/10990240,경기 고양시 덕양구 혜음로 25,126.90174822595755,37.702857433521565
65,경기 고양시 덕양구 고양동 128-1,"음식점 > 한식 > 해물,생선 > 장어",꼼선생 고양동본점,http://place.map.kakao.com/468583804,경기 고양시 덕양구 벽제관로 25,126.90137059730385,37.70372565784356
